8.127307253109647078e+00,-5.711867861030020777e+01,4.234134573033462523e+00,2.272453752224528500e+01,-2.069596744775531150e+01,2.691939746481572371e+01,-3.849028749236573788e+01,2.073461499719332224e+01,1.381409720041179012e+00,-9.506166496312228986e+00
1.257014636619752856e+01,1.590529513572592712e+01,2.003701567610495360e+01,6.257104448594491330e+00,-1.108257908662084112e+01,4.160374891008384424e+00,-2.971105834147622815e+01,-1.340334358047562624e+01,-2.328342993706774777e+01,-3.069424392500135923e+01
1.257393588785829586e+01,1.141401836285376881e+01,1.242271032737825642e+01,-4.888676867608325871e+00,-1.825937417424999865e+01,-6.665710703688036531e+00,-3.398074642056988637e+01,-1.992780824924197347e+01,-2.109664211782942900e+01,-2.453190492419340529e+01
1.366665621103538442e+01,1.665818862099442654e+01,3.981745714625817811e+01,3.729587177635421136e-01,6.623673405961105765e+00,8.157211507347742696e+00,3.874047576347300570e+00,-3.473220087034333936e+00,2.135101695445955983e+01,-9.953443141263765170e+00
1.484000344537865423e+01,2.066955079129566286e+01,2.311383535852031557e+01,-6.812009594937897816e+00,3.758523740042902794e+00,-1.150477704011744073e+01,1.836841708669078921e+00,-1.960147662854178918e+01,1.345434628097061847e+01,-1.654368267726151842e+01
1.548886055299547770e+01,1.805365630505986374e+01,7.118752749109677147e+00,-1.237023554443143603e+01,2.180141545975563755e+00,-2.036480973724026100e+01,2.385176673142761672e+01,-2.196176740061416410e+01,3.316596794609714749e+01,-3.970078934418924455e+00
1.521389720698537928e+01,1.673752274621923775e+01,1.540340407612239737e+01,-1.307437692362561066e+01,-1.482286568725353026e+00,-7.926529911776832193e+00,2.419807591472013186e+01,-2.145419405437273142e+01,1.577890573149484865e+01,-2.521867486490939925e+01
1.736986740713492239e+01,2.036693034427566218e+01,4.310624025048627739e-01,-3.039335492866536370e+01,1.344827470707227235e+01,-1.330791924774228896e+01,3.161305436115471323e+01,-2.866740350871556942e+01,9.163190112756678829e+00,-3.050749994818845678e+01
1.787742992321443225e+01,2.182683496023463832e+01,2.851271103482200253e+00,-2.954955029006415756e+01,1.027058907211765515e+01,-4.114389310442403058e+01,3.324299149133603493e+01,-1.732563752439050120e+01,1.699541299517261450e+01,1.863682866342429856e+00
1.773741137908899290e+01,2.018955799152143271e+01,2.190991740369945262e+00,-2.776918772883756148e+01,9.611301972999772403e+00,-1.139107975227618041e+01,2.726910614194004268e+01,-1.689504134951420156e+01,2.284322263521294261e+01,-1.118978663866569434e+01
1.758422286889382491e+01,2.213740960201221952e+01,3.075665008100540554e+00,-2.653872062697640288e+01,1.788069526325860892e+01,-1.120750103551010568e+01,4.531134519930395044e+01,-6.346632744281925476e+00,3.135945938736036709e+01,1.073209749223247123e+01
1.561183258061650037e+01,2.632090567988016261e+01,4.196577402858258665e+01,-1.883808748485757789e+01,-2.015983768572263912e+00,-4.441400384581788430e+00,5.025575834092050886e-01,-3.020574559980922302e+01,-6.997753608006989090e+00,-2.851001715427018013e+01
1.574305790175919739e+01,2.703720144830763061e+01,1.039704976720480367e+01,-3.318299724353266100e+01,2.060008547041295657e+00,-1.911329579386347177e+01,6.534973741087074295e+00,-1.457554637179721624e+01,1.354417124659818050e+01,-3.753932894455452640e+01
1.631493342897542220e+01,2.374512346224230797e+01,2.240301323827294766e+01,-1.061578680305072986e+01,5.800637499957728593e+00,-1.291020611874959378e+01,1.445493999114861339e+01,-1.418606132851759938e+01,5.828179080909231757e+00,-2.541968758268943418e+01
1.610811202045611878e+01,2.652664602113319248e+01,2.272546190281193645e+01,-2.534862661573624365e+01,1.090603697446017506e+01,-1.246417077309509835e+01,9.783966677015234481e+00,-2.041089751945416353e+01,-3.816432423555078834e+00,-2.482145977617492960e+01
1.544408654298722183e+01,3.289801750481919385e+01,3.225585789163894646e+01,-3.754090138352511730e+01,-1.824606963898819956e+01,-2.076661764147162081e+00,9.267030946572493377e+00,-9.618222005310625988e+00,1.751766504062709018e+01,-3.845633165439296874e+01
1.806886317321633229e+01,2.176740271214335820e+01,3.575880761904704830e+00,-2.877780756376689553e+01,4.310564010656161571e+00,-3.328316885133253322e+01,3.375660234701587825e+01,-2.451990090196260752e+01,6.977080355214618557e+00,-7.080384326137923345e+00
1.808696777494967023e+01,1.883257689550156755e+01,-1.755292569947248582e+00,-3.587627126445563164e+01,-2.163185414447899024e+00,-2.404411548386861242e+01,1.233446271862944421e+01,-2.565040964875970531e+01,2.972459500174062796e+00,-2.379807001464638105e+01
1.737001146075653679e+01,1.981948662733762134e+01,1.168579927495414950e+01,-1.439598703563075510e+01,1.578107276424947258e+01,-1.202675141057375008e+01,2.443250128102183893e+01,-2.808955375692102407e+01,2.284477771332259266e+01,-8.753834191821217914e+00
1.723910830228734170e+01,2.060594290691095054e+01,7.623119230157096915e+00,-2.332668374784996956e+01,-1.417912318623786527e+00,-1.155630273537730268e+01,2.414777616917715619e+01,-2.481645788293042187e+01,2.727652221041570257e+01,-2.700854906198018668e+01
1.524947012608903307e+01,2.844699030589386624e+01,3.734041516418441375e+01,-1.791649230338136434e+01,-3.518621799536975292e+00,5.630555551253461077e-01,5.540562601170814894e+00,-1.238198362269666752e+01,8.753647201288298874e+00,-3.949990667671334421e+01
1.682992307264933984e+01,1.904322359808364951e+01,1.130613261189639474e+01,-2.094328409258318757e+01,6.561276366871395815e+00,-8.530831846036111443e+00,1.980223526404397560e+01,-1.692189451398799704e+01,2.901995100081911527e+00,-2.034547721325129288e+01
1.608434211129754132e+01,1.825387162885455083e+01,1.421122294058097779e+01,-2.870616028067000869e+01,7.192763496535849177e-02,-1.507435855781656819e+01,1.747728476934110020e+01,-8.096581177969936149e+00,9.142862275755096135e+00,-2.759936646796535697e+01
1.532354679014674126e+01,2.141793038434980545e+01,8.695323600460902469e+00,-3.279739414417087318e+01,7.234634699091420984e+00,-1.627573058519641691e+01,2.524278854029714836e+01,-8.214313559844148571e+00,1.245151695720335283e+01,-2.667501927562155473e+01
1.737259112942624739e+01,2.186822031097581487e+01,3.511332271272550098e+00,-3.569118537417099901e+01,1.676734525062960390e+00,-2.344420708876677040e+01,1.330386112524285913e+01,-2.907903389944708294e+01,5.213129252503180489e+00,-3.330937207361075281e+01
1.701547983124992669e+01,2.521985671559134090e+01,1.880775294346561566e+01,-3.386888086456024638e+01,1.752223774772020182e+00,-3.240379290922553679e+01,8.450499245521381653e+00,-1.418073418439865208e+01,8.038654443035250452e+00,-2.985526009880863185e+01
1.707479266724622846e+01,2.522694049249359693e+01,1.688324027782763581e+00,-3.866436968106930294e+01,2.380843748061384701e+01,-1.633001606346991252e+01,2.318194190226576801e+00,-3.115785900218644144e+01,1.194149316665702898e+01,-2.419758371574774003e+01
1.678394987884829348e+01,3.054814124974397060e+01,1.696234326835210382e+01,-3.011640725353962722e+01,8.759458677586533071e+00,-1.369824989304754226e+01,1.489444207265428588e+01,-1.778517593173823741e+01,1.716439728014352184e+01,-2.562199181482823818e+01
1.676078802660336109e+01,2.103049558221063364e+01,1.055705037444645278e+01,-2.146619624959932082e+01,1.282175225108410288e+01,-2.603382495762352278e+01,2.034430762613707344e+01,-2.112237117109821583e+01,6.045833543862549675e+00,-2.693280827764739271e+01
1.646539332047159832e+01,1.487994738200375267e+01,1.140670551171792546e+01,-2.671031371604168925e+01,5.992142768010020326e+00,-1.309331594576734403e+01,2.482701492890098294e+01,-7.320636708089989675e+00,9.402066436124183468e+00,-1.056092549933708291e+01
1.604008414246865399e+01,3.625649700253917729e+01,2.884637314705268807e+01,-3.622175489166653506e+01,-5.311344855041013169e+00,-9.530359052664747921e+00,1.172954690569655156e+01,-7.606329159577637000e+00,1.299939584603023235e+01,-4.151425562896454835e+01
1.696313730293127975e+01,2.693065463850047436e+01,2.725493287202442971e+01,-2.272170408673014563e+01,4.086929464662165223e+00,-2.187905871363577148e+01,2.433602562724773222e+01,-1.910905281811248813e+01,-1.117497457751903234e+00,-2.107291793978310324e+01
1.623473737935427863e+01,2.438671907414068585e+01,8.761224735192666202e+00,-1.748796363811739951e+01,7.270404185517846507e+00,-5.091754748540322950e+00,1.674698400448906810e+01,-1.565493785187451259e+01,7.091778239378588644e+00,-3.321812582017665250e+01
1.839494256048334364e+01,2.072913256851228780e+01,8.152699724606252474e+00,-2.752153638526967683e+01,3.734652851603259549e+00,-2.423165187158467759e+01,1.551418092696684958e+01,-2.606530832193562119e+01,5.614964494884565838e+00,-2.240191953340420739e+01
1.849305817999222512e+01,1.956539226073615012e+01,3.906121008926821236e+00,-3.329645970053449844e+01,1.183968964600174267e+01,-2.505750240862567324e+01,3.793197565019470119e+01,-1.569315995087873183e+01,1.655852696848068462e+01,-7.962607316761698861e+00
1.747914380886968644e+01,2.147271448722830911e+01,6.522109282955437237e-01,-3.100705446524648679e+01,9.989635293702512797e+00,-8.597687630978731121e+00,2.354401465244346525e+01,-3.828679561704664280e+01,1.489644202072153334e+01,-2.650426133003256624e+01
1.593198286203734781e+01,2.093529580870914941e+01,1.146216664249499217e+01,-1.687754042736774096e+01,1.338771906280873303e+01,-1.666338238662525839e+01,1.010086405495961870e+01,-2.284813810824271485e+01,5.412072304749114160e+00,-1.893054444994237073e+01
1.666978570530492831e+01,2.200063941547447754e+01,4.726841734996277467e+00,-3.804675621613507275e+01,1.037455541973864470e+01,-3.077583982176316724e+01,1.803778493979109143e+01,-1.742760918154409211e+01,-6.705737904303174624e+00,-2.803038015967979746e+01
1.692124202570677838e+01,2.441197723731426095e+01,1.147379342469411867e+01,-2.931861558960553538e+01,4.893057382872004091e+00,-3.293252176908201534e+01,7.308517415080784119e+00,-3.097796677305696988e+01,1.109705624922395328e+00,-1.645514840317015270e+01
1.698923649750278742e+01,1.958353729344615601e+01,9.174250800360166380e+00,-2.168690909159104763e+01,1.557538045060301890e+01,-1.042746051410040486e+01,2.079567214377849282e+01,-2.228394337353084254e+01,9.047086163664369352e+00,-1.103224929659591247e+01
1.742521902604697814e+01,1.994358496620374765e+01,6.763264920581474549e+00,-2.796830152180973883e+01,9.903300938691238287e+00,-2.170715941654044912e+01,1.973572338679556637e+01,-2.395455109278544015e+01,-5.843908060899060120e-01,-2.918832112518515132e+01
1.736636423962884734e+01,2.109167958368154672e+01,1.687378937260275436e+01,-2.148673093555947489e+01,7.622084371460671193e+00,-3.769574584420292496e+01,1.808019843996925502e+01,-2.501832160891237322e+01,-7.333253703827875114e+00,-5.757866236447062747e+00
1.768933072048617561e+01,1.792955286620763644e+01,3.349753601200895936e+00,-3.550105160856126219e+01,-5.824065627733510109e-02,-2.871605126830165489e+01,1.505609292313553382e+01,-2.186848226546072027e+01,1.183917063021684868e+01,-1.687385513808685999e+01
1.716910329641388344e+01,1.909064546181857125e+01,9.081464886970145756e+00,-2.609740728765101636e+01,-7.229680389560005693e+00,-2.463285530033102333e+01,1.138542976898205517e+01,-1.718281437147231117e+01,1.680834213204126826e+01,-1.885228656514831869e+01
1.633812636016859443e+01,2.846264528751598988e+01,1.907298893090896286e+01,-2.063410838946673209e+01,2.713983373737736216e+01,-1.413925626431258387e+01,1.958356723756576656e+01,-1.144132021027104074e+01,1.280466676909627388e+01,-1.541293697899316761e+01
1.636051201235643759e+01,1.767875611619859910e+01,1.132023214791021815e+01,-1.688314387604028255e+01,1.892484529755896006e+01,-1.812842139352021320e+01,2.225387839578781879e+01,-1.429769945836416056e+01,2.177793372616394940e+00,-1.852589864451449841e+01
1.709663945926073225e+01,2.046752483103015408e+01,1.368766671019527870e+01,-2.181699599582901072e+01,1.161305198246606452e+01,-1.291220676552815227e+01,2.602902552083270393e+01,-2.141994505183279784e+01,2.540234377014323641e+00,-2.635984271134999801e+01
1.766515048830185464e+01,2.242627165021730207e+01,2.560122670645339937e+00,-2.872496270286849551e+01,1.256513517645853728e+00,-3.989698778988890382e+01,3.322228015508480325e+01,-9.460803994168390574e+00,1.606650565906083017e+01,-2.015305755596982706e+01
1.386909560353876714e+01,1.927463494002699562e+01,1.674491052548885506e+01,-2.497851454515253522e+01,4.884655852154191069e-01,-3.639565742248852320e+00,6.204933656334887360e+00,-1.187785556251710695e+01,7.461648104460949504e+00,-3.164294071812602738e+01
1.285488941680418229e+01,1.680710013022267901e+01,3.160734371402874032e+01,9.735992650558708661e+00,-3.367397049820608501e+00,9.173343428126379706e+00,-2.343946052262679913e+01,-1.399668051455289053e+01,-1.884357310164179822e+01,-3.024122764505419525e+01
1.324806423819485879e+01,1.790263288457856916e+01,1.893905284133631639e+01,1.144531581629170125e+00,1.008592081803010521e+00,-3.533003265712602481e+00,-1.466700672094642321e+01,-1.323207914119723583e+01,-1.503268868396035884e+01,-2.263120877371765971e+01
1.379892391891702275e+01,1.662104073745608090e+01,2.492581854402304131e+01,5.854326246042256265e+00,1.489890628508821813e+01,1.272112061317040776e+01,8.011857623252359062e+00,1.920900494466350361e+00,1.212886770111363433e+01,-7.724493789520991527e+00
1.318583101149934400e+01,1.393308608550092131e+01,3.261484032486582407e+01,5.730551360284113827e+00,-7.399015554982654841e+00,1.032594862166212124e+01,1.568029657978392832e-01,-1.841120563906141072e+01,2.456009784457500800e+01,-2.422846315753725577e+01
1.622807099315032175e+01,1.874803673996819953e+01,9.994518285398279467e-01,-2.317874096500614911e+01,-5.837540628936977782e+00,-2.386494372924951790e+01,3.531635014872676237e+01,-1.584764942326339821e+01,1.010021361637992143e+01,-2.260197881144345899e+01
1.594900649166294038e+01,2.256021726129805316e+01,2.177500065481561720e+01,-7.258400792643658228e+00,3.067061258686928360e-01,-1.774390269360216976e+01,1.522897424250161080e+01,-2.589900288022836961e+01,2.351771066662485765e+01,-1.308855659439451991e+01
1.739554889343846256e+01,1.277891980216522683e+01,4.999520368522112790e+00,-2.086866803290902439e+01,3.408569699544172327e+00,-2.108918171386315876e+01,1.541750515246159203e+01,-6.963796324744299326e+00,6.829517228266787754e+00,-1.382071389327853161e+01
1.651985185516887356e+01,2.412197730012174901e+01,9.625015017627573499e+00,-1.603651740162603900e+01,8.359040516540446220e+00,-2.000252556587224717e+01,2.836338110429327841e+01,-2.516554884126064096e+01,1.836628198364842746e+01,-1.443542094402408082e+01
1.831229625861448085e+01,1.902907569309573788e+01,5.280219119378935844e+00,-2.296580262639410464e+01,1.125038024885228083e+01,-1.709790405244561029e+01,2.955154935984500142e+01,-1.280239008169830761e+01,2.242856242568517544e+01,-3.260179810166472514e+00
1.694456439136380510e+01,1.708672756737043130e+01,4.468187846304191524e+00,-2.107150688448203013e+01,3.074568593243897308e+00,-1.697555926210119281e+01,1.510582732627215741e+01,-9.700251160268415163e+00,2.349241016297019868e+01,-1.095760533553398908e+01
1.792597409861919644e+01,2.045739495592022550e+01,2.914102770163800038e+00,-4.455757862253169321e+01,-5.332064513840812925e-01,-3.047826366324566649e+01,1.101863482311871323e+01,-2.865466693325271308e+01,2.085101946243193005e+00,-2.728531630058425606e+01
1.453871192111892974e+01,7.144221821570395647e+00,1.276029654625377319e+01,-1.706933385036502315e+01,-9.175578321752407618e+00,6.198086475107235316e+00,2.197198945499345868e+01,-1.722583987804397765e+01,3.453097800708077614e+01,1.743312779762836229e+01
8.206293188720641396e+00,-3.734347512031668970e+01,7.407898881487253284e+00,1.448867656568409323e+01,-3.254129085964225254e+01,3.121789907084726678e+01,-2.918444679711238621e+01,1.608827912417814332e+01,-5.193297619251845632e+00,2.924223862493513515e+00
8.435182740685247538e+00,-4.969229431168070477e+01,9.801774758668321041e+00,1.929256291791508104e+01,-2.863499419608677599e+01,2.503149698254188849e+01,-3.647849117213518610e+01,2.667873936131717727e+01,5.989533114965542859e-01,-1.084634165682474105e+01
8.427945165488329948e+00,-3.383022596986165809e+01,7.407585502945718936e+00,1.214952710383060008e+01,-3.260618446435287865e+01,3.111260353988923200e+01,-2.844354721445073153e+01,1.709259398533714602e+01,-9.676256714399524839e+00,-3.119103490447989735e+00
8.354623861475586111e+00,-4.122517108123771123e+01,6.970216081865441282e+00,1.496382124697561444e+01,-2.970904190636715114e+01,2.897467478812543007e+01,-3.168306888757086881e+01,1.944751496239406308e+01,-3.441257157730459593e+00,-5.951916688475299644e+00
